Time(ms) Command-Position Actual-Position Following-Error
156.52607936111800000 231.46712167626600000 231.46402657032000000 0.00309510594584594
156.72572997254800000 231.45564882541500000 231.45463690161700000 0.00101192379784720
156.92538058397800000 231.44424051183100000 231.44412174820900000 0.00011876362211183
157.12503119540800000 231.43289853073100000 231.43486663699200000 -0.00196810626059118
157.32468180683800000 231.42162466689200000 231.42332673072800000 -0.00170206383569393
157.52433241826800000 231.41042069437500000 231.40855610370600000 0.00186459066867428
157.72398302969800000 231.39928837624000000 231.39541611075400000 0.00387226548568265
157.92363364112800000 231.38822946427200000 231.38262242078800000 0.00560704348424679
158.12328425255800000 231.37724569870600000 231.36671319603900000 0.01053250266718920
158.32293486398800000 231.36633880795200000 231.35368511080700000 0.01265369714454320
158.52258547541800000 231.35551050832100000 231.33871197700500000 0.01679853131602730
158.72223608684800000 231.34476250375900000 231.32311016321200000 0.02165234054683650
158.92188669827800000 231.33409648557500000 231.30922675132800000 0.02486973424714730
159.12153730970800000 231.32351413217700000 231.29577040672300000 0.02774372545445660
159.32118792113800000 231.31301710881000000 231.28384962678000000 0.02916748203048770
159.52083853256800000 231.30260706728800000 231.26989796757700000 0.03270909971064380
159.72048914399800000 231.29228564573800000 231.25867098569900000 0.03361466003943290
159.92013975542800000 231.28205446834400000 231.24649822711900000 0.03555624122466840
160.11979036685800000 231.27191514508700000 231.23689517378800000 0.03501997129922070
160.31944097828800000 231.26186927149500000 231.22849166393300000 0.03337760756238590
160.51909158971800000 231.25191842839000000 231.22118011117000000 0.03073831722025490
160.71874220114800000 231.24206418164000000 231.21486112475400000 0.02720305688615100
160.91839281257800000 231.23230808191300000 231.20600968599300000 0.02629839591995160
161.11804342400800000 231.22265166443200000 231.19713172316600000 0.02551994126693560
161.31769403543800000 231.21309644873500000 231.19165986776400000 0.02143658097185150
161.51734464686800000 231.20364393843400000 231.18357077240900000 0.02007316602458790
161.71699525829800000 231.19429562097900000 231.17537707090400000 0.01891855007505680
161.91664586972800000 231.18505296742400000 231.16708502173400000 0.01796794569008850
162.11629648115800000 231.17591743219800000 231.16213336587000000 0.01378406632824180
162.31594709258800000 231.16689045287000000 231.15679308772100000 0.01009736514939160
162.51559770401800000 231.15797344993000000 231.15109264850600000 0.00688080142430181
162.71524831544800000 231.14916782656100000 231.14505842328100000 0.00410940328046649
162.91489892687800000 231.14047496841800000 231.13642588257800000 0.00404908584050645
163.11454953830800000 231.13189624341300000 231.12999632954600000 0.00189991386741895
163.31420014973800000 231.12343300149700000 231.12443074584000000 -0.00099774434269762
163.51385076116800000 231.11508657444900000 231.11507192254100000 0.00001465190845806
163.71350137259800000 231.10685827566500000 231.10797032713900000 -0.00111205147354099
