Peak Magnitude = 5.15 counts.	Peak Time = 17.71 ms.	
Rise Time = 8.41 ms.Overshoot = 3.5 %.	Damping Ratio = 0.73 .	
Natural Frequency = 42.70 Hz.	Settling Time = 12.77 ms.	
Time(ms) Command-Position Actual-Position Servo-Command
287.78237150000000000 232.20150756642300000 232.28966519236600000 -70.21011352539060000
288.22511361000000000 232.20150756642300000 232.28105187416100000 -73.97927093505860000
288.66785572000000000 232.20150756642300000 232.27482229471200000 -78.80799865722660000
289.11059783000000000 232.20150756642300000 232.26618185639400000 -80.69223785400390000
289.55333994000000000 232.20150756642300000 232.25876554846800000 -82.73316955566410000
289.99608205000000000 232.20150756642300000 232.25245907902700000 -84.74460601806640000
290.43882416000000000 232.20150756642300000 232.24830120801900000 -87.74699401855470000
290.88156627000000000 232.20150756642300000 232.24380597472200000 -89.82502746582030000
291.32430838000000000 232.20150756642300000 232.24356979131700000 -94.99298095703130000
291.76705049000000000 232.20150756642300000 232.24377572536500000 -100.23022460937500000
292.20979260000000000 232.20150756642300000 232.24322691559800000 -104.82418060302700000
292.65253471000000000 232.20150756642300000 232.24083095789000000 -107.83679962158200000
293.09527682000000000 232.20150756642300000 232.23902657628100000 -111.18302917480500000
293.53801893000000000 232.20150756642300000 232.23889589309700000 -115.69190979003900000
293.98076104000000000 232.20150756642300000 232.23913699388500000 -120.39121246337900000
294.42350315000000000 232.20150756642300000 232.23741635680200000 -123.43369293212900000
294.86624526000000000 232.20150756642300000 232.23618313670200000 -126.81005096435500000
295.30898737000000000 232.20150756642300000 232.23424091935200000 -129.40621948242200000
295.75172948000000000 232.20150756642300000 232.23393082618700000 -133.19781494140600000
296.19447159000000000 232.20150756642300000 232.23395660519600000 -137.13059997558600000
296.63721370000000000 232.20150756642300000 232.23542317748100000 -142.26499938964800000
297.07995581000000000 232.20150756642300000 232.23361641168600000 -144.70921325683600000
297.52269792000000000 232.20150756642300000 232.23682358861000000 -151.39619445800800000
297.96544003000000000 232.20150756642300000 232.23773047328000000 -156.19378662109400000
298.40818214000000000 232.20150756642300000 232.23767131567000000 -160.43147277832000000
298.85092425000000000 232.20150756642300000 232.23901033401500000 -165.90911865234400000
299.29366636000000000 232.20150756642300000 232.23818331956900000 -169.62193298339800000
299.73640847000000000 232.20150756642300000 232.23651543259600000 -172.66407775878900000
300.17915058000000000 232.20150756642300000 232.23521783947900000 -175.87437438964800000
300.62189269000000000 232.20150756642300000 232.23196357488600000 -177.24758911132800000
301.06463480000000000 232.20150756642300000 232.22806274890900000 -177.80982971191400000
301.50737691000000000 232.20150756642300000 232.22471252083800000 -178.41236877441400000
301.95011902000000000 232.20150756642300000 232.22415044903800000 -180.93865966796900000
302.39286113000000000 232.20150756642300000 232.22155049443200000 -181.49017333984400000
302.83560324000000000 232.20150756642300000 232.21822977066000000 -181.25166320800800000
303.27834535000000000 232.20150756642300000 232.21539214253400000 -181.07070922851600000
303.72108746000000000 232.20150756642300000 232.21299186348900000 -180.88825988769500000
304.16382957000000000 232.20150756642300000 232.20984265208200000 -179.75502014160200000
304.60657168000000000 232.20150756642300000 232.20829546451600000 -179.64945983886700000
305.04931379000000000 232.20150756642300000 232.21049532294300000 -182.42785644531300000
305.49205590000000000 232.20150756642300000 232.20924273133300000 -182.30244445800800000
305.93479801000000000 232.20150756642300000 232.20826581120500000 -182.48463439941400000
306.37754012000000000 232.20150756642300000 232.20639169216200000 -181.77174377441400000
306.82028223000000000 232.20150756642300000 232.20483899116500000 -181.16452026367200000
307.26302434000000000 232.20150756642300000 232.20357626676600000 -180.59568786621100000
307.70576645000000000 232.20150756642300000 232.20028564333900000 -178.13885498046900000
308.14850856000000000 232.20150756642300000 232.19857454299900000 -176.75680541992200000
308.59125067000000000 232.20150756642300000 232.19601377844800000 -174.34710693359400000
309.03399278000000000 232.20150756642300000 232.19610810279800000 -173.93418884277300000
309.47673489000000000 232.20150756642300000 232.19404458999600000 -171.53233337402300000
309.91947700000000000 232.20150756642300000 232.19229683280000000 -169.29054260253900000
310.36221911000000000 232.20150756642300000 232.19197899103200000 -168.02964782714800000
310.80496122000000000 232.20150756642300000 232.19296261668200000 -167.74002075195300000
311.24770333000000000 232.20150756642300000 232.19512999057800000 -168.48645019531300000
311.69044544000000000 232.20150756642300000 232.19608291983600000 -168.38739013671900000
312.13318755000000000 232.20150756642300000 232.19821080565500000 -169.47682189941400000
